来源文件,状态字段,比较符,值(片段)
report.pbl/u_pc_history.sru,is_classcds,=,''
report.pbl/u_pc_history.sru,is_classnms,=,''
report.pbl/u_pc_history.sru,is_itemcds,=,''
report.pbl/u_pc_history.sru,is_itemnms,=,''
report.pbl/u_pc_history_d.sru,is_itemcds,=,''
report.pbl/u_pc_history_d.sru,is_itemcds1,=,''
report.pbl/u_pc_history_d.sru,is_itemnms,=,''
report.pbl/u_pc_history_d.sru,is_itemclasscds,=,''
report.pbl/u_pc_history_d.sru,is_itemclassnms,=,''
report.pbl/u_pc_history_d.sru,is_itemcds,=,''
report.pbl/u_pc_history_d.sru,is_itemnms,=,''
report.pbl/u_pc_history_d.sru,is_classcds,=,''
report.pbl/u_pc_history_d.sru,is_classcds1,=,''
report.pbl/u_pc_history_d.sru,is_classnms,=,''
report.pbl/u_pc_history_d.sru,is_classcds,=,''
report.pbl/u_pc_history_d.sru,is_classnms,=,''
report.pbl/u_pc_history_d.sru,is_itemcds,=,''
report.pbl/u_pc_history_d.sru,is_itemnms,=,''
report.pbl/u_pos_lsgldate_rep.sru,is_wh_filter,=,''
report.pbl/u_sc_report.sru,is_title,=,'新增'
report.pbl/u_sc_report.sru,useflg,<>,'9'
report.pbl/u_sc_report.sru,is_title,=,'修改'
report.pbl/u_sc_report.sru,is_costtype,=,'2'
report.pbl/u_sc_report_d.sru,is_itemcds,=,''
report.pbl/u_sc_report_d.sru,is_itemnms,=,''
report.pbl/u_sc_report_d.sru,is_itemclasscds,=,''
report.pbl/u_sc_report_d.sru,is_itemclassnms,=,''
report.pbl/u_sc_report_d.sru,is_itemcds,=,''
report.pbl/u_sc_report_d.sru,is_itemnms,=,''
report.pbl/u_sc_report_d.sru,is_classcds,=,''
report.pbl/u_sc_report_d.sru,is_classnms,=,''
report.pbl/u_sc_report_d.sru,is_classcds,=,''
report.pbl/u_sc_report_d.sru,is_classnms,=,''
report.pbl/u_sc_report_d.sru,is_itemcds,=,''
report.pbl/u_sc_report_d.sru,is_itemnms,=,''
report.pbl/u_sl_status.sru,is_itemcds,=,''
report.pbl/u_sl_status.sru,is_itemcds1,=,''
report.pbl/u_sl_status.sru,is_itemnms,=,''
report.pbl/u_sl_status.sru,is_itemclasscds,=,''
report.pbl/u_sl_status.sru,is_itemclassnms,=,''
report.pbl/u_sl_status.sru,is_itemcds,=,''
report.pbl/u_sl_status.sru,is_itemnms,=,''
report.pbl/u_sl_status.sru,is_classcds,=,''
report.pbl/u_sl_status.sru,is_classcds1,=,''
report.pbl/u_sl_status.sru,is_classnms,=,''
report.pbl/u_sl_status.sru,is_classcds,=,''
report.pbl/u_sl_status.sru,is_classnms,=,''
report.pbl/u_sl_status.sru,is_itemcds,=,''
report.pbl/u_sl_status.sru,is_itemnms,=,''
report.pbl/u_unitpos_cust_rep.sru,is_wh_filter,=,''
report.pbl/u_wh_dayitemqty.sru,is_classcd,=,''
report.pbl/u_wh_dayitemqty.sru,is_itemcd,=,''
report.pbl/u_wh_dayitemqty.sru,useflg,=,'1'
report.pbl/u_wh_dayitemqty.sru,is_itemcd,=,''
report.pbl/u_wh_dayitemqty.sru,is_itemcd,=,''
report.pbl/u_wh_dayitemqty.sru,is_classcd,=,''
report.pbl/u_wh_dayitemqty.sru,is_classcd,=,''
report.pbl/u_wh_dayitemqty.sru,is_classcd,=,''
report.pbl/u_wh_dayitemqty.sru,is_itemcd,=,''
report.pbl/u_wh_dayitemqty.sru,is_itemcd,=,''
report.pbl/u_wh_error.sru,is_classcd,=,''
report.pbl/u_wh_error.sru,is_itemcd,=,''
report.pbl/u_wh_error.sru,useflg,=,'1'
report.pbl/u_wh_error.sru,is_classcd,=,''
report.pbl/u_wh_error.sru,is_itemcd,=,''
report.pbl/u_wh_error.sru,is_itemcd,=,''
report.pbl/u_wh_error.sru,is_itemcd,=,''
report.pbl/u_wh_error.sru,is_classcd,=,''
report.pbl/u_wh_error.sru,useflg,=,'1'
report.pbl/u_wh_error.sru,is_classcd,=,''
report.pbl/u_wh_error.sru,is_classcd,=,''
report.pbl/u_wh_error.sru,is_classcd,=,''
report.pbl/u_wh_error.sru,is_itemcd,=,''
report.pbl/u_wh_error.sru,is_itemcd,=,''
report.pbl/u_wh_historykc.sru,is_itemcds,=,''
report.pbl/u_wh_historykc.sru,is_itemnms,=,''
report.pbl/u_wh_historykc.sru,is_itemclasscds,=,''
report.pbl/u_wh_historykc.sru,is_itemclassnms,=,''
report.pbl/u_wh_historykc.sru,is_itemcds,=,''
report.pbl/u_wh_historykc.sru,is_itemnms,=,''
report.pbl/u_wh_historykc.sru,is_classcds,=,''
report.pbl/u_wh_historykc.sru,is_classnms,=,''
report.pbl/u_wh_historykc.sru,is_classcds,=,''
report.pbl/u_wh_historykc.sru,is_classnms,=,''
report.pbl/u_wh_historykc.sru,is_itemcds,=,''
report.pbl/u_wh_historykc.sru,is_itemnms,=,''
report.pbl/u_wh_itemtiv.sru,is_classcd,=,''
report.pbl/u_wh_itemtiv.sru,is_itemcd,=,''
report.pbl/u_wh_itemtiv.sru,is_whcd,=,''
report.pbl/u_wh_itemtiv.sru,useflg,=,'1'
report.pbl/u_wh_itemtiv.sru,useflg,=,'1'
report.pbl/u_wh_itemtiv.sru,is_whcd,=,''
report.pbl/u_wh_itemtiv.sru,is_whcd,=,''
report.pbl/u_wh_itemtiv.sru,is_classcd,=,''
report.pbl/u_wh_itemtiv.sru,is_itemcd,=,''
report.pbl/u_wh_itemtiv.sru,is_whcd,=,''
report.pbl/u_wh_itemtiv.sru,is_itemcd,=,''
report.pbl/u_wh_itemtiv.sru,is_itemcd,=,''
report.pbl/u_wh_itemtiv.sru,is_classcd,=,''
report.pbl/u_wh_itemtiv.sru,useflg,=,'1'
report.pbl/u_wh_itemtiv.sru,is_classcd,=,''
report.pbl/u_wh_itemtiv.sru,is_classcd,=,''
report.pbl/u_wh_itemtiv.sru,is_classcd,=,''
report.pbl/u_wh_itemtiv.sru,is_itemcd,=,''
report.pbl/u_wh_itemtiv.sru,is_itemcd,=,''
report.pbl/u_xs_openlist.sru,is_classcd,=,''
report.pbl/u_xs_openlist.sru,is_itemcd,=,''
report.pbl/u_xs_openlist.sru,is_custcd,=,''
report.pbl/u_xs_openlist.sru,is_custcd,=,''
report.pbl/u_xs_openlist.sru,useflg,=,'1'
report.pbl/u_xs_openlist.sru,useflg,=,'1'
report.pbl/u_xs_openlist.sru,is_itemcd,=,''
report.pbl/u_xs_openlist.sru,is_itemcd,=,''
report.pbl/u_xs_openlist.sru,is_classcd,=,''
report.pbl/u_xs_openlist.sru,is_classcd,=,''
report.pbl/u_xs_openlist.sru,is_classcd,=,''
report.pbl/u_xs_openlist.sru,is_itemcd,=,''
report.pbl/u_xs_openlist.sru,is_itemcd,=,''
report.pbl/u_xs_openrep.sru,is_classcd,=,''
report.pbl/u_xs_openrep.sru,is_itemcd,=,''
report.pbl/u_xs_openrep.sru,is_custcd,=,''
report.pbl/u_xs_openrep.sru,is_custcd,=,''
report.pbl/u_xs_openrep.sru,useflg,=,'1'
report.pbl/u_xs_openrep.sru,useflg,=,'1'
report.pbl/u_xs_openrep.sru,is_itemcd,=,''
report.pbl/u_xs_openrep.sru,is_itemcd,=,''
report.pbl/u_xs_openrep.sru,is_classcd,=,''
report.pbl/u_xs_openrep.sru,is_classcd,=,''
report.pbl/u_xs_openrep.sru,is_classcd,=,''
report.pbl/u_xs_openrep.sru,is_itemcd,=,''
report.pbl/u_xs_openrep.sru,is_itemcd,=,''
report.pbl/w_r_bom_add.srw,is_custcd,=,''
report.pbl/w_r_bom_add.srw,is_itemcd,=,''
report.pbl/w_r_bom_add.srw,is_itemcd,=,''
report.pbl/w_r_bom_add.srw,useflg,=,'1'
report.pbl/w_r_bom_add.srw,is_custcd,=,''
report.pbl/w_r_bom_add.srw,useflg,=,'1'
report.pbl/w_r_bom_add.srw,is_classcd,=,''
report.pbl/w_r_bom_add.srw,useflg,=,'1'
report.pbl/w_r_bom_add.srw,is_classcd,=,''
report.pbl/w_r_bom_add.srw,is_classcd,=,''
report.pbl/w_r_bom_add.srw,is_itemcd,=,''
report.pbl/w_r_bom_add.srw,is_custcd,=,''
report.pbl/w_r_bom_add.srw,is_eid,=,''
report.pbl/w_r_bom_add.srw,is_posid,=,''
report.pbl/w_r_bom_add.srw,is_classcd,=,''
report.pbl/w_r_bom_cancel.srw,useflg,=,'0'
report.pbl/w_r_bom_cancel.srw,useflg,=,'1'
report.pbl/w_r_bom_cancel.srw,useflg,=,'0'
report.pbl/w_r_bom_cancel.srw,useflg,=,'0'
sale.pbl/d_ex_auditbill_browse.srd,useflg,<>,'9'
sale.pbl/d_ex_auditbill_search.srd,useflg,<>,'9'
sale.pbl/d_ex_bill_browse.srd,useflg,=,'1'
sale.pbl/d_ex_extra_browse.srd,useflg,=,'1'
sale.pbl/d_ex_fx_browse.srd,useflg,=,'1'
sale.pbl/d_plancust_check.srd,status,<>,'09'
sale.pbl/d_plan_bom_dtl.srd,useflg,=,'1'
sale.pbl/d_plan_imple_excel.srd,useflg,=,'1'
sale.pbl/d_plan_imple_excel.srd,status,<>,'09'
sale.pbl/d_plan_imple_list.srd,status,<>,'09'
sale.pbl/d_plan_print.srd,status,<>,'09'
sale.pbl/d_plan_serve_list.srd,status,<>,'09'
sale.pbl/d_server_call_edit.srd,useflg,=,'1'
sale.pbl/d_server_call_history.srd,status,<>,'09'
sale.pbl/d_server_call_list.srd,useflg,=,'1'
sale.pbl/d_server_call_list.srd,status,<>,'09'
sale.pbl/d_serve_list.srd,status,<>,'09'
sale.pbl/d_sl_auditbill_list.srd,useflg,<>,'9'
sale.pbl/d_sl_auditbill_list.srd,useflg,=,'0'
sale.pbl/d_sl_bill.srd,useflg,=,'0'
sale.pbl/nvo_saleservice.sru,useflg,=,'1'
sale.pbl/nvo_saleservice.sru,useflg,=,'1'
sale.pbl/u_ex_audit.sru,is_title,=,'修改'
sale.pbl/u_ex_bill.sru,is_title,=,'新增'
sale.pbl/u_ex_bill.sru,useflg,=,'9'
sale.pbl/u_ex_bill.sru,is_title,=,'修改'
sale.pbl/u_ex_bill.sru,is_title,=,'撤销'
sale.pbl/u_ex_bq.sru,is_title,=,'新增'
sale.pbl/u_ex_bq.sru,useflg,=,'9'
sale.pbl/u_ex_bq.sru,is_title,=,'修改'
sale.pbl/u_ex_bq.sru,is_title,=,'撤销'
sale.pbl/u_ex_ck.sru,is_title,=,'新增'
sale.pbl/u_ex_ck.sru,useflg,=,'9'
sale.pbl/u_ex_ck.sru,is_title,=,'修改'
sale.pbl/u_ex_ck.sru,is_title,=,'撤销'
sale.pbl/u_ex_extra.sru,is_title,=,'新增'
sale.pbl/u_ex_extra.sru,useflg,=,'9'
sale.pbl/u_ex_extra.sru,is_title,=,'修改'
sale.pbl/u_ex_extra.sru,is_title,=,'撤销'
sale.pbl/u_ex_fx.sru,is_title,=,'新增'
sale.pbl/u_ex_fx.sru,useflg,=,'9'
sale.pbl/u_ex_fx.sru,is_title,=,'修改'
sale.pbl/u_ex_fx.sru,is_title,=,'撤销'
sale.pbl/u_ex_gb.sru,is_title,=,'新增'
sale.pbl/u_ex_gb.sru,useflg,=,'9'
sale.pbl/u_ex_gb.sru,is_title,=,'修改'
sale.pbl/u_ex_gb.sru,is_title,=,'撤销'
sale.pbl/u_ex_search.sru,is_title,=,'修改'
sale.pbl/u_plancust_check.sru,is_billtype,=,'LD'
sale.pbl/u_plancust_check.sru,is_edit,=,'0'
sale.pbl/u_plancust_check.sru,is_group,=,'Y'
sale.pbl/u_plancust_check.sru,is_group,=,'X'
sale.pbl/u_plancust_check.sru,is_group,=,'N'
sale.pbl/u_plancust_check.sru,is_edit,=,'0'
sale.pbl/u_plancust_check.sru,status,=,'09'
sale.pbl/u_plancust_check.sru,is_custcd,<>,''
sale.pbl/u_plancust_check.sru,is_id,=,''
sale.pbl/u_plancust_check.sru,is_edit,=,'1'
sale.pbl/u_plancust_check.sru,is_dataobject,=,'d_mm_customers_form_1'
sale.pbl/u_plancust_check.sru,is_edit,=,'0'
sale.pbl/u_plancust_check.sru,is_dataobject,=,'d_mm_customers_form_1'
sale.pbl/u_plancust_check.sru,is_edit,=,'0'
sale.pbl/u_plancust_check.sru,is_title,=,'修改'
sale.pbl/u_plancust_check.sru,is_edit,=,'0'
sale.pbl/u_plancust_check.sru,is_title,=,'修改'
sale.pbl/u_plancust_check.sru,is_edit,=,'0'
sale.pbl/u_plancust_check.sru,is_title,=,'修改'
sale.pbl/u_plan_befor.sru,is_billtype,=,'PL'
sale.pbl/u_plan_befor.sru,is_edit,=,'0'
sale.pbl/u_plan_befor.sru,is_group,=,'Y'
sale.pbl/u_plan_befor.sru,is_group,=,'X'
sale.pbl/u_plan_befor.sru,is_group,=,'N'
sale.pbl/u_plan_befor.sru,is_edit,=,'0'
sale.pbl/u_plan_befor.sru,useflg,=,'1'
sale.pbl/u_plan_befor.sru,status,=,'09'
sale.pbl/u_plan_befor.sru,current_status,=,'9'
sale.pbl/u_plan_befor.sru,current_status,=,'9'
sale.pbl/u_plan_befor.sru,current_status,=,'9'
sale.pbl/u_plan_befor.sru,current_status,=,'9'
sale.pbl/u_plan_befor.sru,status,=,'09'
sale.pbl/u_plan_befor.sru,status,=,'00'
sale.pbl/u_plan_befor.sru,status,=,'09'
sale.pbl/u_plan_befor.sru,is_title,=,'新增'
sale.pbl/u_plan_befor.sru,is_title,=,'修改'
sale.pbl/u_plan_befor.sru,is_title,=,'查看'
sale.pbl/u_plan_befor.sru,is_edit,=,'0'
sale.pbl/u_plan_befor.sru,status,=,'00'
sale.pbl/u_plan_befor.sru,is_title,=,'查看'
sale.pbl/u_plan_befor.sru,is_edit,=,'0'
sale.pbl/u_plan_befor.sru,is_title,=,'修改'
sale.pbl/u_plan_befor.sru,status,=,'01'
sale.pbl/u_plan_befor.sru,is_edit,=,'0'
sale.pbl/u_plan_befor.sru,is_title,=,'修改'
sale.pbl/u_plan_befor.sru,is_edit,=,'0'
sale.pbl/u_plan_befor.sru,is_title,=,'修改'
sale.pbl/u_plan_befor.sru,status,=,'00'
sale.pbl/u_plan_imple.sru,is_billtype,=,'PL'
sale.pbl/u_plan_imple.sru,is_edit,=,'0'
sale.pbl/u_plan_imple.sru,is_group,=,'Y'
sale.pbl/u_plan_imple.sru,is_group,=,'X'
sale.pbl/u_plan_imple.sru,is_group,=,'N'
sale.pbl/u_plan_imple.sru,is_edit,=,'0'
sale.pbl/u_plan_imple.sru,is_title,=,'新增'
sale.pbl/u_plan_imple.sru,is_title,=,'查看'
sale.pbl/u_plan_imple.sru,is_edit,=,'0'
sale.pbl/u_plan_imple.sru,status,=,'02'
sale.pbl/u_plan_imple.sru,is_title,=,'查看'
sale.pbl/u_plan_imple.sru,is_edit,=,'0'
sale.pbl/u_plan_imple.sru,is_title,=,'修改'
sale.pbl/u_plan_imple.sru,is_edit,=,'0'
sale.pbl/u_plan_imple.sru,is_title,=,'修改'
sale.pbl/u_plan_imple.sru,is_edit,=,'0'
sale.pbl/u_plan_imple.sru,is_title,=,'修改'
sale.pbl/u_plan_imple.sru,status,=,'02'
sale.pbl/u_server_call.sru,is_billtype,=,'LD'
sale.pbl/u_server_call.sru,is_edit,=,'0'
sale.pbl/u_server_call.sru,is_group,=,'Y'
sale.pbl/u_server_call.sru,is_group,=,'X'
sale.pbl/u_server_call.sru,is_group,=,'N'
sale.pbl/u_server_call.sru,is_custcd,<>,''
sale.pbl/u_server_call.sru,is_id,=,''
sale.pbl/u_server_call.sru,is_edit,=,'0'
sale.pbl/u_server_call.sru,is_id,=,''
sale.pbl/u_server_call.sru,is_custcd,<>,''
sale.pbl/u_server_call.sru,is_id,=,''
sale.pbl/u_server_call.sru,is_edit,=,'1'
sale.pbl/u_server_call.sru,is_id,=,''
sale.pbl/u_server_call.sru,is_edit,=,'1'
sale.pbl/u_server_call.sru,is_edit,=,'0'
sale.pbl/u_server_call.sru,status,=,'00'
sale.pbl/u_server_call.sru,is_edit,=,'0'
sale.pbl/u_server_call.sru,is_title,=,'修改'
sale.pbl/u_server_call.sru,is_edit,=,'0'
sale.pbl/u_server_call.sru,is_title,=,'修改'
sale.pbl/u_server_call.sru,is_edit,=,'0'
sale.pbl/u_server_call.sru,is_title,=,'修改'
sale.pbl/u_serve_cust.sru,is_billtype,=,'PL'
sale.pbl/u_serve_cust.sru,is_edit,=,'0'
sale.pbl/u_serve_cust.sru,is_group,=,'Y'
sale.pbl/u_serve_cust.sru,is_group,=,'X'
sale.pbl/u_serve_cust.sru,is_group,=,'N'
sale.pbl/u_serve_cust.sru,is_edit,=,'0'
sale.pbl/u_serve_cust.sru,is_custcd,<>,''
sale.pbl/u_serve_cust.sru,is_mid,=,''
sale.pbl/u_serve_cust.sru,is_edit,=,'1'
sale.pbl/u_serve_cust.sru,status,=,'09'
sale.pbl/u_serve_cust.sru,is_title,=,'新增'
sale.pbl/u_serve_cust.sru,is_title,=,'修改'
sale.pbl/u_serve_cust.sru,is_edit,=,'0'
sale.pbl/u_serve_cust.sru,status,=,'00'
sale.pbl/u_serve_cust.sru,status,=,'00'
sale.pbl/u_serve_cust.sru,is_edit,=,'0'
sale.pbl/u_serve_cust.sru,is_title,=,'修改'
sale.pbl/u_serve_cust.sru,is_edit,=,'0'
sale.pbl/u_serve_cust.sru,is_title,=,'修改'
sale.pbl/u_serve_cust.sru,is_edit,=,'0'
sale.pbl/u_serve_cust.sru,is_title,=,'修改'
sale.pbl/u_serve_imple.sru,is_billtype,=,'PL'
sale.pbl/u_serve_imple.sru,is_edit,=,'0'
sale.pbl/u_serve_imple.sru,is_group,=,'Y'
sale.pbl/u_serve_imple.sru,is_group,=,'X'
sale.pbl/u_serve_imple.sru,is_group,=,'N'
sale.pbl/u_serve_imple.sru,is_edit,=,'0'
sale.pbl/u_serve_imple.sru,is_custcd,<>,''
sale.pbl/u_serve_imple.sru,is_mid,=,''
sale.pbl/u_serve_imple.sru,is_edit,=,'1'
sale.pbl/u_serve_imple.sru,status,=,'09'
sale.pbl/u_serve_imple.sru,is_title,=,'新增'
sale.pbl/u_serve_imple.sru,is_title,=,'修改'
sale.pbl/u_serve_imple.sru,is_edit,=,'0'
sale.pbl/u_serve_imple.sru,status,=,'00'
sale.pbl/u_serve_imple.sru,is_edit,=,'0'
sale.pbl/u_serve_imple.sru,is_title,=,'修改'
sale.pbl/u_serve_imple.sru,is_edit,=,'0'
sale.pbl/u_serve_imple.sru,is_title,=,'修改'
sale.pbl/u_serve_imple.sru,is_edit,=,'0'
sale.pbl/u_serve_imple.sru,is_title,=,'修改'
sale.pbl/u_serve_plan.sru,is_billtype,=,'PL'
sale.pbl/u_serve_plan.sru,is_edit,=,'0'
sale.pbl/u_serve_plan.sru,is_group,=,'Y'
sale.pbl/u_serve_plan.sru,is_group,=,'X'
sale.pbl/u_serve_plan.sru,is_group,=,'N'
sale.pbl/u_serve_plan.sru,is_edit,=,'0'
sale.pbl/u_serve_plan.sru,is_custcd,<>,''
sale.pbl/u_serve_plan.sru,is_mid,=,''
sale.pbl/u_serve_plan.sru,is_edit,=,'1'
sale.pbl/u_serve_plan.sru,is_title,=,'新增'
sale.pbl/u_serve_plan.sru,is_title,=,'修改'
sale.pbl/u_serve_plan.sru,is_edit,=,'0'
sale.pbl/u_serve_plan.sru,status,=,'01'
sale.pbl/u_serve_plan.sru,is_value,<>,''
sale.pbl/u_serve_plan.sru,is_title,=,'查看'
sale.pbl/u_serve_plan.sru,is_edit,=,'0'
sale.pbl/u_serve_plan.sru,is_title,=,'修改'
sale.pbl/u_serve_plan.sru,is_edit,=,'0'
sale.pbl/u_serve_plan.sru,is_title,=,'修改'
sale.pbl/u_serve_plan.sru,is_edit,=,'0'
sale.pbl/u_serve_plan.sru,is_title,=,'修改'
sale.pbl/u_sl_audit.sru,is_title,=,'修改'
sale.pbl/u_sl_bill.sru,is_title,=,'新增'
sale.pbl/u_sl_bill.sru,useflg,=,'9'
sale.pbl/u_sl_bill.sru,is_title,=,'修改'
sale.pbl/w_plan_cust_befor.srw,useflg,=,'1'
sale.pbl/w_plan_cust_befor.srw,status,=,'0'
sale.pbl/w_plan_cust_befor.srw,useflg,=,'1'
sale.pbl/w_plan_cust_befor.srw,useflg,=,'1'
sale.pbl/w_plan_cust_befor.srw,status,=,'0'
sale.pbl/w_plan_cust_befor.srw,useflg,=,'1'
sale.pbl/w_plan_cust_befor.srw,is_title,=,'新增'
sale.pbl/w_plan_cust_befor.srw,is_billno,=,''
sale.pbl/w_plan_cust_befor.srw,is_title,=,'查看'
sale.pbl/w_plan_cust_befor.srw,is_title,=,'新增'
sale.pbl/w_plan_cust_befor.srw,is_billno,=,''
sale.pbl/w_plan_cust_befor.srw,useflg,=,'1'
sale.pbl/w_plan_imple_edit.srw,useflg,=,'1'
sale.pbl/w_plan_imple_edit.srw,status,=,'0'
sale.pbl/w_plan_imple_edit.srw,useflg,=,'1'
sale.pbl/w_plan_imple_edit.srw,is_title,=,'新增'
sale.pbl/w_plan_imple_edit.srw,is_billno,=,''
sale.pbl/w_plan_imple_edit.srw,is_title,=,'新增'
sale.pbl/w_plan_imple_edit.srw,is_billno,=,''
sale.pbl/w_plan_imple_edit.srw,is_title,=,'修改'
sale.pbl/w_plan_imple_edit.srw,is_title,=,'新增'
sale.pbl/w_r_ex_audit_direct.srw,useflg,=,'1'
sale.pbl/w_r_ex_audit_direct.srw,useflg,=,'1'
sale.pbl/w_r_ex_audit_direct.srw,useflg,=,'1'
sale.pbl/w_r_ex_audit_direct.srw,useflg,=,'1'
sale.pbl/w_r_ex_audit_direct.srw,useflg,=,'1'
sale.pbl/w_r_ex_audit_direct.srw,useflg,=,'1'
sale.pbl/w_r_ex_audit_direct.srw,useflg,=,'1'
sale.pbl/w_r_ex_audit_direct.srw,useflg,=,'1'
sale.pbl/w_r_ex_audit_direct.srw,is_title,=,'新增'
sale.pbl/w_r_ex_audit_direct.srw,is_billno,=,''
sale.pbl/w_r_ex_audit_direct.srw,is_billno,=,''
sale.pbl/w_r_ex_audit_direct.srw,is_extyp,=,'BQ'
sale.pbl/w_r_ex_audit_direct.srw,is_extyp,=,'BG'
sale.pbl/w_r_ex_audit_direct.srw,useflg,<>,'9'
sale.pbl/w_r_ex_bill.srw,useflg,=,'1'
sale.pbl/w_r_ex_bill.srw,useflg,=,'1'
sale.pbl/w_r_ex_bill.srw,useflg,=,'1'
sale.pbl/w_r_ex_bill.srw,useflg,=,'1'
sale.pbl/w_r_ex_bill.srw,useflg,=,'1'
sale.pbl/w_r_ex_bill.srw,useflg,=,'1'
sale.pbl/w_r_ex_bill.srw,useflg,=,'1'
sale.pbl/w_r_ex_bill.srw,useflg,=,'1'
sale.pbl/w_r_ex_bill.srw,useflg,=,'0'
sale.pbl/w_r_ex_bill.srw,is_title,=,'新增'
sale.pbl/w_r_ex_bill.srw,is_title,=,'撤销'
sale.pbl/w_r_ex_bill.srw,useflg,<>,'9'
sale.pbl/w_r_ex_bill.srw,is_title,=,'修改'
sale.pbl/w_r_ex_bill.srw,useflg,<>,'9'
sale.pbl/w_r_ex_bill.srw,is_title,=,'新增'
sale.pbl/w_r_ex_bill.srw,is_billno,=,''
sale.pbl/w_r_ex_bill.srw,is_extyp,=,''
sale.pbl/w_r_ex_bill.srw,is_title,=,'撤销'
sale.pbl/w_r_ex_bill.srw,is_title,=,'新增'
sale.pbl/w_r_ex_bill.srw,is_billno,=,''
sale.pbl/w_r_ex_bill.srw,is_opbillid,=,''
sale.pbl/w_r_ex_bill.srw,useflg,<>,'9'
sale.pbl/w_r_ex_bill.srw,useflg,=,'1'
sale.pbl/w_r_ex_bill.srw,useflg,=,'1'
sale.pbl/w_r_ex_bill.srw,useflg,<>,'9'
sale.pbl/w_r_ex_bill.srw,useflg,<>,'9'
sale.pbl/w_r_ex_bq.srw,useflg,=,'1'
sale.pbl/w_r_ex_bq.srw,useflg,=,'1'
sale.pbl/w_r_ex_bq.srw,useflg,=,'1'
sale.pbl/w_r_ex_bq.srw,useflg,=,'1'
sale.pbl/w_r_ex_bq.srw,useflg,=,'1'
sale.pbl/w_r_ex_bq.srw,useflg,=,'1'
sale.pbl/w_r_ex_bq.srw,useflg,=,'1'
sale.pbl/w_r_ex_bq.srw,useflg,=,'1'
sale.pbl/w_r_ex_bq.srw,is_extyp,=,'BQ'
sale.pbl/w_r_ex_bq.srw,is_extyp,=,'BG'
sale.pbl/w_r_ex_bq.srw,is_title,=,'新增'
sale.pbl/w_r_ex_bq.srw,is_title,=,'撤销'
sale.pbl/w_r_ex_bq.srw,useflg,<>,'9'
sale.pbl/w_r_ex_bq.srw,is_title,=,'修改'
sale.pbl/w_r_ex_bq.srw,useflg,<>,'9'
sale.pbl/w_r_ex_bq.srw,is_title,=,'新增'
sale.pbl/w_r_ex_bq.srw,is_billno,=,''
sale.pbl/w_r_ex_bq.srw,is_billno,=,''
sale.pbl/w_r_ex_bq.srw,is_title,=,'撤销'
sale.pbl/w_r_ex_bq.srw,is_extyp,=,'BQ'
sale.pbl/w_r_ex_bq.srw,is_extyp,=,'BG'
sale.pbl/w_r_ex_bq.srw,is_title,=,'新增'
sale.pbl/w_r_ex_bq.srw,is_billno,=,''
sale.pbl/w_r_ex_bq.srw,is_opbillid,=,''
sale.pbl/w_r_ex_bq.srw,useflg,<>,'9'
sale.pbl/w_r_ex_ck.srw,useflg,=,'1'
sale.pbl/w_r_ex_ck.srw,useflg,=,'1'
sale.pbl/w_r_ex_ck.srw,useflg,=,'1'
sale.pbl/w_r_ex_ck.srw,useflg,=,'1'
sale.pbl/w_r_ex_ck.srw,useflg,=,'1'
sale.pbl/w_r_ex_ck.srw,useflg,=,'1'
sale.pbl/w_r_ex_ck.srw,useflg,=,'1'
sale.pbl/w_r_ex_ck.srw,useflg,=,'1'
sale.pbl/w_r_ex_ck.srw,is_extyp,=,'BQ'
sale.pbl/w_r_ex_ck.srw,is_extyp,=,'BG'
sale.pbl/w_r_ex_ck.srw,is_title,=,'新增'
sale.pbl/w_r_ex_ck.srw,is_title,=,'撤销'
sale.pbl/w_r_ex_ck.srw,useflg,<>,'9'
sale.pbl/w_r_ex_ck.srw,is_title,=,'修改'
sale.pbl/w_r_ex_ck.srw,useflg,<>,'9'
sale.pbl/w_r_ex_ck.srw,is_title,=,'新增'
sale.pbl/w_r_ex_ck.srw,is_billno,=,''
sale.pbl/w_r_ex_ck.srw,is_billno,=,''
sale.pbl/w_r_ex_ck.srw,is_title,=,'撤销'
sale.pbl/w_r_ex_ck.srw,is_extyp,=,'BQ'
sale.pbl/w_r_ex_ck.srw,is_extyp,=,'BG'
sale.pbl/w_r_ex_ck.srw,is_title,=,'新增'
sale.pbl/w_r_ex_ck.srw,is_billno,=,''
sale.pbl/w_r_ex_ck.srw,is_opbillid,=,''
sale.pbl/w_r_ex_ck.srw,useflg,<>,'9'
sale.pbl/w_r_ex_extra.srw,useflg,=,'1'
sale.pbl/w_r_ex_extra.srw,useflg,=,'1'
sale.pbl/w_r_ex_extra.srw,useflg,=,'1'
sale.pbl/w_r_ex_extra.srw,useflg,=,'1'
sale.pbl/w_r_ex_extra.srw,useflg,=,'1'
sale.pbl/w_r_ex_extra.srw,useflg,=,'1'
sale.pbl/w_r_ex_extra.srw,useflg,=,'1'
sale.pbl/w_r_ex_extra.srw,useflg,=,'1'
sale.pbl/w_r_ex_extra.srw,status,=,'0'
sale.pbl/w_r_ex_extra.srw,is_extyp,=,'BQ'
sale.pbl/w_r_ex_extra.srw,is_extyp,=,'BG'
sale.pbl/w_r_ex_extra.srw,is_title,=,'新增'
sale.pbl/w_r_ex_extra.srw,is_title,=,'撤销'
sale.pbl/w_r_ex_extra.srw,useflg,<>,'9'
