
TMC01_MENUS,OPENFLG,CHAR,1,,,Y
TMC01_MENUS,CHILDFLG,CHAR,1,,,Y
TMC01_MENUS,OPERCD,CHAR,6,,,Y
TMC01_MENUS,GENDATE,DATE,7,,,Y
TMC01_MENUS,UPDDATE,DATE,7,,,Y
TMC01_MENUS,USEFLG,CHAR,1,,,Y
TMC01_MENUS,WHTRANSFLG,CHAR,1,,,Y
TMC02_MENUSDT,MENUCD,VARCHAR2,20,,,N
TMC02_MENUSDT,FUNCCD,VARCHAR2,30,,,N
TMC02_MENUSDT,FUNCNM,VARCHAR2,40,,,Y
TMC02_MENUSDT,OPERCD,CHAR,6,,,Y
TMC02_MENUSDT,GENDATE,DATE,7,,,Y
TMC02_MENUSDT,UPDDATE,DATE,7,,,Y
TMC02_MENUSDT,USEFLG,CHAR,1,,,Y
TMC02_MENUSDT,WHTRANSFLG,CHAR,1,,,Y
TMC03_USERMENUS,USERCD,CHAR,6,,,N
TMC03_USERMENUS,MENUCD,VARCHAR2,20,,,N
TMC03_USERMENUS,ORDNO,NUMBER,22,,0,Y
TMC03_USERMENUS,OPERCD,CHAR,6,,,Y
TMC03_USERMENUS,GENDATE,DATE,7,,,Y
TMC03_USERMENUS,USEFLG,CHAR,1,,,Y
TMC11_DEPARTMENTS,DEPTCD,CHAR,6,,,N
TMC11_DEPARTMENTS,DEPTNM,VARCHAR2,20,,,Y
TMC11_DEPARTMENTS,LEVELCD,NUMBER,22,,,Y
TMC11_DEPARTMENTS,PARENT,CHAR,6,,,Y
TMC11_DEPARTMENTS,LEADER,CHAR,6,,,Y
TMC11_DEPARTMENTS,CHILDFLG,CHAR,1,,,Y
TMC11_DEPARTMENTS,OPERCD,CHAR,6,,,Y
TMC11_DEPARTMENTS,GENDATE,DATE,7,,,Y
TMC11_DEPARTMENTS,UPDDATE,DATE,7,,,Y
TMC11_DEPARTMENTS,USEFLG,CHAR,1,,,Y
TMC11_DEPARTMENTS,WHTRANSFLG,CHAR,1,,,Y
TMC12_GROUPS,GROUPCD,CHAR,2,,,N
TMC12_GROUPS,GROUPNM,VARCHAR2,20,,,Y
TMC12_GROUPS,OPERCD,CHAR,6,,,Y
TMC12_GROUPS,GENDATE,DATE,7,,,Y
TMC12_GROUPS,UPDDATE,DATE,7,,,Y
TMC12_GROUPS,USEFLG,CHAR,1,,,Y
TMC12_GROUPS,WHTRANSFLG,CHAR,1,,,Y
TMC13_USERS,USERCD,CHAR,6,,,N
TMC13_USERS,USERNM,VARCHAR2,20,,,Y
TMC13_USERS,PASSWD,VARCHAR2,250,,,Y
TMC13_USERS,DEPTCD,CHAR,6,,,Y
TMC13_USERS,CREDAMT,NUMBER,22,16,4,Y
TMC13_USERS,OPERCD,CHAR,6,,,Y
TMC13_USERS,GENDATE,DATE,7,,,Y
TMC13_USERS,UPDDATE,DATE,7,,,Y
TMC13_USERS,USEFLG,CHAR,1,,,Y
TMC13_USERS,WHTRANSFLG,CHAR,1,,,Y
TMC21_USERGROUP,USERCD,CHAR,6,,,N
TMC21_USERGROUP,GROUPCD,CHAR,2,,,N
TMC21_USERGROUP,OPERCD,CHAR,6,,,Y
TMC21_USERGROUP,GENDATE,DATE,7,,,Y
TMC21_USERGROUP,WHTRANSFLG,CHAR,1,,,Y
TMC22_USERBUSITYP,USERCD,CHAR,6,,,N
TMC22_USERBUSITYP,BUSITYP,CHAR,2,,,N
TMC22_USERBUSITYP,OPERCD,CHAR,6,,,Y
TMC22_USERBUSITYP,GENDATE,DATE,7,,,Y
TMC22_USERBUSITYP,WHTRANSFLG,CHAR,1,,,Y
TMC31_GROUPRIGHT,GROUPCD,CHAR,2,,,N
TMC31_GROUPRIGHT,MENUCD,VARCHAR2,20,,,N
TMC31_GROUPRIGHT,FUNCCD,VARCHAR2,30,,,N
TMC31_GROUPRIGHT,SCALE,NUMBER,22,,0,Y
TMC31_GROUPRIGHT,OPERCD,CHAR,6,,,Y
TMC31_GROUPRIGHT,GENDATE,DATE,7,,,Y
TMC31_GROUPRIGHT,UPDDATE,DATE,7,,,Y
TMC31_GROUPRIGHT,USEFLG,CHAR,1,,,Y
TMC31_GROUPRIGHT,WHTRANSFLG,CHAR,1,,,Y
TMC41_ACCLOG,STARTDATE,DATE,7,,,Y
TMC41_ACCLOG,OPERCD,CHAR,6,,,Y
TMC41_ACCLOG,GENDATE,DATE,7,,,Y
TMC41_ACCLOG,UPDDATE,DATE,7,,,Y
TMC42_CONNECTINFO,CONNECTUSER,CHAR,10,,,N
TMC42_CONNECTINFO,PASSWD,VARCHAR2,255,,,Y
TMC43_LOGS,SEQNO,NUMBER,22,,0,N
TMC43_LOGS,LOGTYP,CHAR,3,,,Y
TMC43_LOGS,MENUCD,VARCHAR2,20,,,Y
TMC43_LOGS,DISCRIBLE,VARCHAR2,1000,,,Y
TMC43_LOGS,OPERCD,CHAR,6,,,Y
TMC43_LOGS,GENDATE,DATE,7,,,Y
TMC43_LOGS,MEMO,VARCHAR2,4000,,,Y
TMC44_SYSLOCK,EXECDATE,DATE,7,,,N
TMC44_SYSLOCK,UO_NM,VARCHAR2,100,,,N
TMC44_SYSLOCK,OPERCD,CHAR,6,,,N
TMC44_SYSLOCK,IPADDRESS,VARCHAR2,15,,,N
TMC45_DAYSTARTRC,EXECDATE,DATE,7,,,N
TMC45_DAYSTARTRC,EXECRC,NUMBER,22,,0,Y
TMC45_DAYSTARTRC,OPERCD,CHAR,6,,,Y
TMC45_DAYSTARTRC,ERRMEMO,VARCHAR2,1000,,,Y
TMC61_OPPASS,OPTYP,VARCHAR2,50,,,N
TMC61_OPPASS,PASSWD,VARCHAR2,20,,,N
TMC71_SYSPARM,PK,CHAR,20,,,N
TMC71_SYSPARM,COSTTYPE,CHAR,1,,,Y
TMC71_SYSPARM,AUTOBACKPATH,VARCHAR2,500,,,Y
TMC71_SYSPARM,INVOICESHAREPATH,VARCHAR2,500,,,Y
TMC71_SYSPARM,POINVALIDDAYS,NUMBER,22,,0,Y
TMC71_SYSPARM,SOINVALIDDAYS,NUMBER,22,,0,Y
TMC71_SYSPARM,ALLOWMULTILOGON,CHAR,1,,,Y
TMC71_SYSPARM,SHOPBILLTYPE,CHAR,1,,,Y
TMC71_SYSPARM,OPERCD,CHAR,6,,,Y
TMC71_SYSPARM,UPDDATE,DATE,7,,,Y
TMC71_SYSPARM,CENTRALWAREHOUSE,CHAR,1,,,Y
TMC_ALL_SESSIONMANAGER,USERCD,CHAR,6,,,Y
TMC_ALL_SESSIONMANAGER,LOARDDT,DATE,7,,,Y
TMC_ALL_SESSIONMANAGER,LOARDFLG,CHAR,1,,,Y
TMC_ALL_SESSIONMANAGER,SEQNO,NUMBER,22,,,N
TMC_ALL_SESSIONMANAGER,LOARDPROCESS,VARCHAR2,100,,,Y
TMM01_COMPANY,COMPCD,CHAR,2,,,N
TMM01_COMPANY,COMPNM,VARCHAR2,60,,,Y
TMM01_COMPANY,COMPANM,VARCHAR2,20,,,Y
TMM01_COMPANY,LEADER,VARCHAR2,10,,,Y
TMM01_COMPANY,ADDRESS,VARCHAR2,60,,,Y
TMM01_COMPANY,PHONENO,VARCHAR2,20,,,Y
TMM01_COMPANY,TELEX,VARCHAR2,20,,,Y
TMM01_COMPANY,FAXNO,VARCHAR2,20,,,Y
TMM01_COMPANY,BANKNM,VARCHAR2,30,,,Y
TMM01_COMPANY,BANKACCNO,VARCHAR2,20,,,Y
TMM01_COMPANY,TAXNO,VARCHAR2,18,,,Y
TMM01_COMPANY,OPENDATE,DATE,7,,,Y
TMM01_COMPANY,OPERCD,CHAR,6,,,Y
TMM01_COMPANY,GENDATE,DATE,7,,,Y
TMM01_COMPANY,UPDDATE,DATE,7,,,Y
TMM01_COMPANY,USEFLG,CHAR,1,,,Y
TMM01_COMPANY,WHTRANSFLG,CHAR,1,,,Y
TMM01_COMPANY,STTRANSFLG,CHAR,1,,,Y
TMM01_COMPANY,MAILCD,VARCHAR2,6,,,Y
TMM01_COMPANY,PRODUCE,NUMBER,22,,0,Y
TMM01_COMPANY,MAINTENANCE,NUMBER,22,,0,Y
TMM02_COUNTRY,COUNTRYCD,CHAR,3,,,N
TMM02_COUNTRY,COUNTRYNM,VARCHAR2,20,,,Y
TMM02_COUNTRY,OPERCD,CHAR,6,,,Y
TMM02_COUNTRY,GENDATE,DATE,7,,,Y
TMM02_COUNTRY,UPDDATE,DATE,7,,,Y
TMM02_COUNTRY,USEFLG,CHAR,1,,,Y
TMM02_COUNTRY,WHTRANSFLG,CHAR,1,,,Y
TMM02_COUNTRY,STTRANSFLG,CHAR,1,,,Y
TMM03_PROVINCE,PRVNCD,CHAR,2,,,N
TMM03_PROVINCE,PRVNNM,VARCHAR2,20,,,Y
TMM03_PROVINCE,COUNTRYCD,CHAR,3,,,Y
TMM03_PROVINCE,OPERCD,CHAR,6,,,Y
TMM03_PROVINCE,GENDATE,DATE,7,,,Y
TMM03_PROVINCE,UPDDATE,DATE,7,,,Y
TMM03_PROVINCE,USEFLG,CHAR,1,,,Y
TMM03_PROVINCE,WHTRANSFLG,CHAR,1,,,Y
TMM03_PROVINCE,STTRANSFLG,CHAR,1,,,Y
TMM04_CITY,CITYCD,CHAR,4,,,N
TMM04_CITY,CITYNM,VARCHAR2,30,,,Y
TMM04_CITY,PRVNCD,CHAR,2,,,Y
TMM04_CITY,OPERCD,CHAR,6,,,Y
TMM04_CITY,GENDATE,DATE,7,,,Y
TMM04_CITY,UPDDATE,DATE,7,,,Y
TMM04_CITY,USEFLG,CHAR,1,,,Y
TMM04_CITY,WHTRANSFLG,CHAR,1,,,Y
TMM04_CITY,STTRANSFLG,CHAR,1,,,Y
TMM05_TOWN,TOWNCD,CHAR,4,,,N
TMM05_TOWN,TOWNNM,VARCHAR2,30,,,Y
TMM05_TOWN,CITYCD,CHAR,4,,,Y
TMM05_TOWN,OPERCD,CHAR,6,,,Y
TMM05_TOWN,GENDATE,DATE,7,,,Y
TMM05_TOWN,UPDDATE,DATE,7,,,Y
TMM05_TOWN,USEFLG,CHAR,1,,,Y
TMM05_TOWN,WHTRANSFLG,CHAR,1,,,Y
TMM05_TOWN,STTRANSFLG,CHAR,1,,,Y
TMM11_ITEMCLASS,CLASSTYP,CHAR,1,,,Y
TMM11_ITEMCLASS,CLASSCD,VARCHAR2,6,,,N
TMM11_ITEMCLASS,CLASSNM,VARCHAR2,30,,,Y
TMM11_ITEMCLASS,PARENT,VARCHAR2,4,,,Y
TMM11_ITEMCLASS,CHILDFLG,CHAR,1,,,Y
TMM11_ITEMCLASS,OPERCD,CHAR,6,,,Y
TMM11_ITEMCLASS,GENDATE,DATE,7,,,Y
TMM11_ITEMCLASS,UPDDATE,DATE,7,,,Y
TMM11_ITEMCLASS,USEFLG,CHAR,1,,,Y
TMM11_ITEMCLASS,WHTRANSFLG,CHAR,1,,,Y
TMM11_ITEMCLASS,STTRANSFLG,CHAR,1,,,Y
TMM12_ITEMS,ITEMCD,CHAR,6,,,N
TMM12_ITEMS,CLASSCD,VARCHAR2,6,,,Y
TMM12_ITEMS,ITEMNM,VARCHAR2,60,,,Y
TMM12_ITEMS,ITEMANM,VARCHAR2,40,,,Y
TMM12_ITEMS,ITEMBRCD,VARCHAR2,30,,,Y
TMM12_ITEMS,ITEMSIZE,VARCHAR2,30,,,Y
TMM12_ITEMS,COUNTRYCD,CHAR,3,,,Y
TMM12_ITEMS,PROVINCECD,CHAR,2,,,Y
TMM12_ITEMS,CITYCD,CHAR,4,,,Y
TMM12_ITEMS,WUNIT,VARCHAR2,4,,,Y
TMM12_ITEMS,PCREP,CHAR,6,,,Y
TMM12_ITEMS,KEEPER,CHAR,6,,,Y
TMM12_ITEMS,OPERCD,CHAR,6,,,Y
TMM12_ITEMS,GENDATE,DATE,7,,,Y
TMM12_ITEMS,UPDDATE,DATE,7,,,Y
TMM12_ITEMS,USEFLG,CHAR,1,,,Y
TMM12_ITEMS,UPPERLIMIT,NUMBER,22,,0,Y
TMM12_ITEMS,LOWERLIMIT,NUMBER,22,,0,Y
TMM12_ITEMS,MINORDER,NUMBER,22,,0,Y
TMM12_ITEMS,NEWPERIOD,NUMBER,22,,0,Y
TMM12_ITEMS,OLDPERIOD,NUMBER,22,,0,Y
TMM12_ITEMS,BACKUP,VARCHAR2,200,,,Y
TMM12_ITEMS,TYPFLG,CHAR,1,,,Y
TMM12_ITEMS,WHTRANSFLG,CHAR,1,,,Y
TMM12_ITEMS,STTRANSFLG,CHAR,1,,,Y
TMM12_ITEMS,PURCHASETYP,CHAR,1,,,Y
TMM12_ITEMS,CONSUME,CHAR,1,,,Y
TMM18_SUPPLIERCLASS,CLASSTYP,CHAR,1,,,Y
TMM18_SUPPLIERCLASS,CLASSCD,VARCHAR2,6,,,N
TMM18_SUPPLIERCLASS,CLASSNM,VARCHAR2,20,,,Y
TMM18_SUPPLIERCLASS,PARENT,VARCHAR2,4,,,Y
TMM18_SUPPLIERCLASS,CHILDFLG,CHAR,1,,,Y
TMM18_SUPPLIERCLASS,OPERCD,CHAR,6,,,Y
TMM18_SUPPLIERCLASS,GENDATE,DATE,7,,,Y
TMM18_SUPPLIERCLASS,UPDDATE,DATE,7,,,Y
TMM18_SUPPLIERCLASS,USEFLG,CHAR,1,,,Y
TMM18_SUPPLIERCLASS,WHTRANSFLG,CHAR,1,,,Y
TMM18_SUPPLIERCLASS,STTRANSFLG,CHAR,1,,,Y
TMM19_SUPPLIERS,CUSTCD,CHAR,8,,,N
TMM19_SUPPLIERS,CUSTNM,VARCHAR2,60,,,Y
TMM19_SUPPLIERS,CUSTANM,VARCHAR2,20,,,Y
TMM19_SUPPLIERS,CUSTBRCD,VARCHAR2,20,,,Y
TMM19_SUPPLIERS,CLASSCD,VARCHAR2,6,,,Y
TMM19_SUPPLIERS,SCALE,CHAR,1,,,Y
TMM19_SUPPLIERS,ADDRESS,VARCHAR2,60,,,Y
TMM19_SUPPLIERS,ZIPCD,CHAR,6,,,Y
TMM19_SUPPLIERS,PHONENO,VARCHAR2,20,,,Y
TMM19_SUPPLIERS,FAXNO,VARCHAR2,20,,,Y
TMM19_SUPPLIERS,CONTACTOR,VARCHAR2,10,,,Y
TMM19_SUPPLIERS,TAXNO,VARCHAR2,18,,,Y
TMM19_SUPPLIERS,BANKNM,VARCHAR2,40,,,Y
TMM19_SUPPLIERS,BANKACCNO,VARCHAR2,50,,,Y
TMM19_SUPPLIERS,PCREP,CHAR,6,,,Y
TMM19_SUPPLIERS,OPERCD,CHAR,6,,,Y
TMM19_SUPPLIERS,GENDATE,DATE,7,,,Y
TMM19_SUPPLIERS,UPDDATE,DATE,7,,,Y
TMM19_SUPPLIERS,USEFLG,CHAR,1,,,Y
TMM19_SUPPLIERS,SUPPINFO,CHAR,1,,,Y
TMM19_SUPPLIERS,AGREEMENTS,CHAR,1,,,Y
TMM19_SUPPLIERS,WHTRANSFLG,CHAR,1,,,Y
TMM19_SUPPLIERS,STTRANSFLG,CHAR,1,,,Y
TMM21_CUSTCLASS,CLASSTYP,CHAR,1,,,Y
TMM21_CUSTCLASS,CLASSCD,VARCHAR2,6,,,N
TMM21_CUSTCLASS,CLASSNM,VARCHAR2,20,,,Y
TMM21_CUSTCLASS,PARENT,VARCHAR2,4,,,Y
TMM21_CUSTCLASS,CHILDFLG,CHAR,1,,,Y
TMM21_CUSTCLASS,OPERCD,CHAR,6,,,Y
TMM21_CUSTCLASS,GENDATE,DATE,7,,,Y
TMM21_CUSTCLASS,UPDDATE,DATE,7,,,Y
TMM21_CUSTCLASS,USEFLG,CHAR,1,,,Y
TMM21_CUSTCLASS,WHTRANSFLG,CHAR,1,,,Y
TMM21_CUSTCLASS,STTRANSFLG,CHAR,1,,,Y
TMM22_CUSTOMERS,CUSTCD,CHAR,8,,,N
TMM22_CUSTOMERS,CUSTNM,VARCHAR2,80,,,Y
TMM22_CUSTOMERS,CUSTANM,VARCHAR2,40,,,Y
TMM22_CUSTOMERS,CUSTBRCD,VARCHAR2,20,,,Y
TMM22_CUSTOMERS,CLASSCD,VARCHAR2,6,,,Y
TMM22_CUSTOMERS,BUSITYP,CHAR,2,,,Y
TMM22_CUSTOMERS,ADDRESS,VARCHAR2,80,,,Y
TMM22_CUSTOMERS,ZIPCD,CHAR,6,,,Y
TMM22_CUSTOMERS,PHONENO,VARCHAR2,60,,,Y
TMM22_CUSTOMERS,FAXNO,VARCHAR2,20,,,Y
TMM22_CUSTOMERS,CONTACTOR,VARCHAR2,10,,,Y
TMM22_CUSTOMERS,TAXNO,VARCHAR2,18,,,Y
TMM22_CUSTOMERS,BANKNM,VARCHAR2,40,,,Y
TMM22_CUSTOMERS,BANKACCNO,VARCHAR2,50,,,Y
TMM22_CUSTOMERS,OPERCD,CHAR,6,,,Y
TMM22_CUSTOMERS,GENDATE,DATE,7,,,Y
TMM22_CUSTOMERS,UPDDATE,DATE,7,,,Y
TMM22_CUSTOMERS,USEFLG,CHAR,1,,,Y
TMM22_CUSTOMERS,PARENTCD,CHAR,8,,,Y
TMM22_CUSTOMERS,CUSTCARD,VARCHAR2,20,,,Y
TMM22_CUSTOMERS,BACKUP,VARCHAR2,200,,,Y
TMM22_CUSTOMERS,LOCATION,CHAR,1,,,Y
TMM22_CUSTOMERS,AREA,NUMBER,22,,,Y
TMM22_CUSTOMERS,POS_N,NUMBER,22,,,Y
TMM22_CUSTOMERS,WHTRANSFLG,CHAR,1,,,Y
TMM22_CUSTOMERS,STTRANSFLG,CHAR,1,,,Y
TMM22_CUSTOMERS,OPERSYSTEM,VARCHAR2,128,,,Y
TMM22_CUSTOMERS,DATA_BASE,VARCHAR2,128,,,Y
TMM22_CUSTOMERS,SOFT_EDITION,VARCHAR2,128,,,Y
TMM22_CUSTOMERS,S_STATUS,CHAR,1,,,Y
TMM22_CUSTOMERS,AD_VIDEO,CHAR,1,,,Y
TMM22_CUSTOMERS,COMMMODE,VARCHAR2,4,,,Y
TMM22_CUSTOMERS,CARD3G,VARCHAR2,30,,,Y
TMM22_CUSTOMERS,ADR3G,VARCHAR2,20,,,Y
TMM22_CUSTOMERS,SYSTEMCODE,VARCHAR2,50,,,Y
TMM22_CUSTOMERS,CUSTRNM,VARCHAR2,80,,,Y
TMM22_CUSTOMERS,OPENDATE,DATE,7,,,Y
TMM22_CUSTOMERS,REPLACEDATE,DATE,7,,,Y
TMM22_CUSTOMERS,LEVELS,VARCHAR2,2,,,Y
TMM22_CUSTOMERS,ORDERTYPE,VARCHAR2,10,,,Y
TMM22_CUSTOMERS,PPTCODE,VARCHAR2,10,,,Y
TMM22_CUSTOMERS,JL_CONTACTOR,VARCHAR2,10,,,Y
TMM22_CUSTOMERS,JL_PHONENO,VARCHAR2,60,,,Y
TMM22_CUSTOMERS,ZFTYPE,VARCHAR2,10,,,Y
TMM22_CUSTOMERS,POSSTATUS,VARCHAR2,2,,,Y
TMM22_CUSTOMERS,POSSTATUS1,VARCHAR2,2,,,Y
TMM22_CUSTOMERS,IS_CONTRACT,VARCHAR2,2,,,Y
TMM22_CUSTOMERS,YJ_MONEY,NUMBER,22,,,Y
TMM22_CUSTOMERS_1,CUSTCD,CHAR,8,,,N
TMM22_CUSTOMERS_1,CUSTNM,VARCHAR2,80,,,Y
TMM22_CUSTOMERS_1,CUSTANM,VARCHAR2,40,,,Y
TMM22_CUSTOMERS_1,CUSTBRCD,VARCHAR2,20,,,Y
TMM22_CUSTOMERS_1,CLASSCD,VARCHAR2,6,,,Y
TMM22_CUSTOMERS_1,BUSITYP,CHAR,2,,,Y
TMM22_CUSTOMERS_1,ADDRESS,VARCHAR2,80,,,Y
TMM22_CUSTOMERS_1,ZIPCD,CHAR,6,,,Y
TMM22_CUSTOMERS_1,PHONENO,VARCHAR2,60,,,Y
TMM22_CUSTOMERS_1,FAXNO,VARCHAR2,20,,,Y
TMM22_CUSTOMERS_1,CONTACTOR,VARCHAR2,10,,,Y
TMM22_CUSTOMERS_1,TAXNO,VARCHAR2,18,,,Y
TMM22_CUSTOMERS_1,BANKNM,VARCHAR2,40,,,Y
TMM22_CUSTOMERS_1,BANKACCNO,VARCHAR2,50,,,Y
TMM22_CUSTOMERS_1,OPERCD,CHAR,6,,,Y
TMM22_CUSTOMERS_1,GENDATE,DATE,7,,,Y
TMM22_CUSTOMERS_1,UPDDATE,DATE,7,,,Y
TMM22_CUSTOMERS_1,USEFLG,CHAR,1,,,Y
TMM22_CUSTOMERS_1,PARENTCD,CHAR,8,,,Y
TMM22_CUSTOMERS_1,CUSTCARD,VARCHAR2,20,,,Y
TMM22_CUSTOMERS_1,BACKUP,VARCHAR2,200,,,Y
TMM22_CUSTOMERS_1,LOCATION,CHAR,1,,,Y
TMM22_CUSTOMERS_1,AREA,NUMBER,22,,,Y
TMM22_CUSTOMERS_1,POS_N,NUMBER,22,,,Y
TMM22_CUSTOMERS_1,WHTRANSFLG,CHAR,1,,,Y
TMM22_CUSTOMERS_1,STTRANSFLG,CHAR,1,,,Y
TMM22_CUSTOMERS_1,OPERSYSTEM,VARCHAR2,128,,,Y
TMM22_CUSTOMERS_1,DATA_BASE,VARCHAR2,128,,,Y
TMM22_CUSTOMERS_1,SOFT_EDITION,VARCHAR2,128,,,Y
TMM22_CUSTOMERS_1,S_STATUS,CHAR,1,,,Y
TMM22_CUSTOMERS_1,AD_VIDEO,CHAR,1,,,Y
TMM22_CUSTOMERS_1,COMMMODE,VARCHAR2,4,,,Y
TMM22_CUSTOMERS_1,CARD3G,VARCHAR2,30,,,Y
TMM22_CUSTOMERS_1,ADR3G,VARCHAR2,20,,,Y
TMM22_CUSTOMERS_1,SYSTEMCODE,VARCHAR2,50,,,Y
TMM22_CUSTOMERS_1,CUSTRNM,VARCHAR2,80,,,Y
TMM22_CUSTOMERS_1,OPENDATE,DATE,7,,,Y
TMM22_CUSTOMERS_1,REPLACEDATE,DATE,7,,,Y
TMM22_CUSTOMERS_1,LEVELS,VARCHAR2,2,,,Y
TMM22_CUSTOMERS_1,ORDERTYPE,VARCHAR2,10,,,Y
TMM22_CUSTOMERS_1,PPTCODE,VARCHAR2,10,,,Y
TMM22_CUSTOMERS_1,JL_CONTACTOR,VARCHAR2,10,,,Y
TMM22_CUSTOMERS_1,JL_PHONENO,VARCHAR2,60,,,Y
TMM22_CUSTOMERS_1,ZFTYPE,VARCHAR2,10,,,Y
TMM22_CUSTOMERS_1,POSSTATUS,VARCHAR2,2,,,Y
TMM22_CUSTOMERS_1,POSSTATUS1,VARCHAR2,2,,,Y
TMM22_CUSTOMERS_23,CUSTCD,CHAR,8,,,N
TMM22_CUSTOMERS_23,CUSTNM,VARCHAR2,80,,,Y
TMM22_CUSTOMERS_23,CUSTANM,VARCHAR2,40,,,Y
TMM22_CUSTOMERS_23,CUSTBRCD,VARCHAR2,20,,,Y
TMM22_CUSTOMERS_23,CLASSCD,VARCHAR2,6,,,Y
TMM22_CUSTOMERS_23,BUSITYP,CHAR,2,,,Y
TMM22_CUSTOMERS_23,ADDRESS,VARCHAR2,80,,,Y
TMM22_CUSTOMERS_23,ZIPCD,CHAR,6,,,Y
TMM22_CUSTOMERS_23,PHONENO,VARCHAR2,60,,,Y
TMM22_CUSTOMERS_23,FAXNO,VARCHAR2,20,,,Y
TMM22_CUSTOMERS_23,CONTACTOR,VARCHAR2,10,,,Y
TMM22_CUSTOMERS_23,TAXNO,VARCHAR2,18,,,Y
TMM22_CUSTOMERS_23,BANKNM,VARCHAR2,40,,,Y
TMM22_CUSTOMERS_23,BANKACCNO,VARCHAR2,50,,,Y
TMM22_CUSTOMERS_23,OPERCD,CHAR,6,,,Y
TMM22_CUSTOMERS_23,GENDATE,DATE,7,,,Y
TMM22_CUSTOMERS_23,UPDDATE,DATE,7,,,Y
TMM22_CUSTOMERS_23,USEFLG,CHAR,1,,,Y
TMM22_CUSTOMERS_23,PARENTCD,CHAR,8,,,Y
TMM22_CUSTOMERS_23,CUSTCARD,VARCHAR2,20,,,Y
TMM22_CUSTOMERS_23,BACKUP,VARCHAR2,200,,,Y
TMM22_CUSTOMERS_23,LOCATION,CHAR,1,,,Y
TMM22_CUSTOMERS_23,AREA,NUMBER,22,,,Y
TMM22_CUSTOMERS_23,POS_N,NUMBER,22,,,Y
TMM22_CUSTOMERS_23,WHTRANSFLG,CHAR,1,,,Y
TMM22_CUSTOMERS_23,STTRANSFLG,CHAR,1,,,Y
TMM22_CUSTOMERS_23,OPERSYSTEM,VARCHAR2,128,,,Y
TMM22_CUSTOMERS_23,DATA_BASE,VARCHAR2,128,,,Y
TMM22_CUSTOMERS_23,SOFT_EDITION,VARCHAR2,128,,,Y
TMM22_CUSTOMERS_23,S_STATUS,CHAR,1,,,Y
TMM22_CUSTOMERS_23,AD_VIDEO,CHAR,1,,,Y
TMM22_CUSTOMERS_23,COMMMODE,VARCHAR2,4,,,Y
TMM22_CUSTOMERS_23,CARD3G,VARCHAR2,30,,,Y
TMM22_CUSTOMERS_23,ADR3G,VARCHAR2,20,,,Y
TMM22_CUSTOMERS_23,SYSTEMCODE,VARCHAR2,50,,,Y
TMM22_CUSTOMERS_23,CUSTRNM,VARCHAR2,80,,,Y
TMM22_CUSTOMERS_23,OPENDATE,DATE,7,,,Y
TMM22_CUSTOMERS_23,REPLACEDATE,DATE,7,,,Y
TMM22_CUSTOMERS_23,LEVELS,VARCHAR2,2,,,Y
TMM22_CUSTOMERS_23,ORDERTYPE,VARCHAR2,10,,,Y
TMM22_CUSTOMERS_23,PPTCODE,VARCHAR2,10,,,Y
TMM22_CUSTOMERS_23,JL_CONTACTOR,VARCHAR2,10,,,Y
TMM22_CUSTOMERS_23,JL_PHONENO,VARCHAR2,60,,,Y
TMM22_CUSTOMERS_23,ZFTYPE,VARCHAR2,10,,,Y
TMM22_CUSTOMERS_23,POSSTATUS,VARCHAR2,2,,,Y
TMM22_CUSTOMERS_23,POSSTATUS1,VARCHAR2,2,,,Y
TMM22_CUSTOMERS_BAK0721,CUSTCD,CHAR,8,,,N
TMM22_CUSTOMERS_BAK0721,CUSTNM,VARCHAR2,80,,,Y
TMM22_CUSTOMERS_BAK0721,CUSTANM,VARCHAR2,40,,,Y
TMM22_CUSTOMERS_BAK0721,CUSTBRCD,VARCHAR2,20,,,Y
TMM22_CUSTOMERS_BAK0721,CLASSCD,VARCHAR2,6,,,Y
TMM22_CUSTOMERS_BAK0721,BUSITYP,CHAR,2,,,Y
TMM22_CUSTOMERS_BAK0721,ADDRESS,VARCHAR2,80,,,Y
TMM22_CUSTOMERS_BAK0721,ZIPCD,CHAR,6,,,Y
TMM22_CUSTOMERS_BAK0721,PHONENO,VARCHAR2,60,,,Y
TMM22_CUSTOMERS_BAK0721,FAXNO,VARCHAR2,20,,,Y
TMM22_CUSTOMERS_BAK0721,CONTACTOR,VARCHAR2,10,,,Y
TMM22_CUSTOMERS_BAK0721,TAXNO,VARCHAR2,18,,,Y
TMM22_CUSTOMERS_BAK0721,BANKNM,VARCHAR2,40,,,Y
TMM22_CUSTOMERS_BAK0721,BANKACCNO,VARCHAR2,50,,,Y
TMM22_CUSTOMERS_BAK0721,OPERCD,CHAR,6,,,Y
TMM22_CUSTOMERS_BAK0721,GENDATE,DATE,7,,,Y
TMM22_CUSTOMERS_BAK0721,UPDDATE,DATE,7,,,Y
TMM22_CUSTOMERS_BAK0721,USEFLG,CHAR,1,,,Y
TMM22_CUSTOMERS_BAK0721,PARENTCD,CHAR,8,,,Y
TMM22_CUSTOMERS_BAK0721,CUSTCARD,VARCHAR2,20,,,Y
TMM22_CUSTOMERS_BAK0721,BACKUP,VARCHAR2,200,,,Y
TMM22_CUSTOMERS_BAK0721,LOCATION,CHAR,1,,,Y
TMM22_CUSTOMERS_BAK0721,AREA,NUMBER,22,,,Y
