"来源文件","代码中引用表"
"itsm.pbl/w_r_itsm_d2d.srw","u_dw"
"itsm.pbl/w_r_itsm_dispatch.srw","u_dw"
"itsm.pbl/w_r_itsm_equ_open.srw","u_dw"
"itsm.pbl/w_r_itsm_fetion.srw","u_dw"
"itsm.pbl/w_r_itsm_nocl_track.srw","u_dw"
"itsm.pbl/w_r_itsm_pay.srw","u_dw"
"itsm.pbl/w_r_itsm_renovate.srw","u_dw"
"itsm.pbl/w_r_itsm_rv.srw","u_dw"
"itsm.pbl/w_tv_itsm_selcode.srw","u_dw"
"itsm02.pbl/u_ex_gh.sru","u_dw"
"itsm02.pbl/u_itsm_device_change.sru","u_dw"
"itsm02.pbl/u_itsm_free_replace.sru","u_dw"
"itsm02.pbl/u_itsm_liability_group.sru","u_dw"
"itsm02.pbl/u_itsm_liability_sum.sru","u_dw"
"itsm02.pbl/u_itsm_liability.sru","u_dw"
"itsm02.pbl/u_itsm_maintenance_daily_yc.sru","u_dw"
"itsm02.pbl/u_itsm_maintenance_daily.sru","u_dw"
"itsm02.pbl/u_itsm_pos_r_eid_update.sru","u_dw"
"itsm02.pbl/u_itsm_rep_cust_info.sru","u_dw"
"itsm02.pbl/u_itsm_rep_liability.sru","u_dw"
"itsm02.pbl/u_itsm_store_close.sru","u_dw"
"itsm02.pbl/u_itsm_timepoint_levels.sru","u_dw"
"itsm02.pbl/u_itsm_wh_asset_c_a_audit.sru","u_dw"
"itsm02.pbl/w_itsm_seachcust_tkd.srw","u_dw"
"itsm02.pbl/w_r_ex_gh_view.srw","u_dw"
"itsm02.pbl/w_r_ex_gh.srw","u_dw"
"itsm02.pbl/w_r_itsm_close_tx.srw","u_dw"
"itsm02.pbl/w_r_itsm_device_change.srw","u_dw"
"itsm02.pbl/w_r_itsm_liability.srw","u_dw"
"itsm02.pbl/w_r_itsm_pos_daily.srw","u_dw"
"itsm02.pbl/w_r_itsm_pt.srw","u_dw"
"itsm02.pbl/w_r_itsm_replace.srw","u_dw"
"itsm02.pbl/w_r_itsm_view_1.srw","u_dw"
"itsm02.pbl/w_r_itsm_view.srw","u_dw"
"kq.pbl/u_itsm_wzx.sru","u_dw"
"kq.pbl/w_r_kq_sec.srw","u_dw"
"lsgldata.pbl/u_itsm_rep_cust_smq.sru","u_dw"
"lsgldata.pbl/u_jy_lsgl_customer.sru","u_dw"
"lsgldata.pbl/u_jy_scb_mdjy_dl.sru","u_dw"
"lsgldata.pbl/u_jy_scb_mdjy_rjmx.sru","u_dw"
"lsgldata.pbl/u_jy_scb_mdjy.sru","u_dw"
"lsgldata.pbl/u_jy_scb_mdsc.sru","u_dw"
"lsgldata.pbl/u_jy_scb_sjjy.sru","u_dw"
"lsgldata.pbl/u_jy_ssb_cust_info.sru","u_dw"
"lsgldata.pbl/u_jy_ssb_customer.sru","u_dw"
"lsgldata.pbl/u_mm_cust_g3.sru","u_dw"
"lsgldata.pbl/u_sl_jhgz.sru","u_dw"
"lsgldata.pbl/u_test.sru","u_dw"
"lsgldata.pbl/u_wt_poschange.sru","u_dw"
"lsgldata.pbl/w_r_editdata_jy.srw","u_dw"
"lsgldata.pbl/w_r_mm_label_zjpj.srw","u_dw"
"lsgldata.pbl/w_r_newdata_jy.srw","u_dw"
"lsgldata.pbl/w_r_poschange.srw","u_dw"
"new_deposit.pbl/u_asset_report.sru","u_dw"
"new_deposit.pbl/u_deposit_confrim_ed2.sru","u_dw"
"new_deposit.pbl/u_deposit_confrim_ed3.sru","u_dw"
"new_deposit.pbl/u_deposit_confrim.sru","u_dw"
"new_deposit.pbl/u_deposit_report_ed2.sru","u_dw"
"new_deposit.pbl/u_deposit_report.sru","u_dw"
"new_deposit.pbl/u_iv_invlimit.sru","u_dw"
"new_deposit.pbl/u_mm_bom_search_ed1.sru","u_dw"
"new_deposit.pbl/u_plan_befor_new.sru","u_dw"
"new_deposit.pbl/u_startpage_tit10.sru","u_dw"
"new_deposit.pbl/u_trans_in_ed1.sru","u_dw"
"new_deposit.pbl/u_trans_in_ywhk_ed1.sru","u_dw"
"new_deposit.pbl/w_invlimit_hi.srw","u_dw"
"new_deposit.pbl/w_itsm_posdetail_ed1.srw","u_dw"
"new_deposit.pbl/w_plan_cust_befor_new.srw","u_dw"
"price.pbl/u_mm_adjprice.sru","u_dw"
"price.pbl/u_mm_label_change.sru","u_dw"
"price.pbl/u_mm_label.sru","u_dw"
"price.pbl/w_r_mm_adjprice.srw","u_dw"
"price.pbl/w_r_mm_label.srw","u_dw"
"purchase.pbl/u_pc_plan_audit.sru","u_dw"
"purchase.pbl/u_pc_plan.sru","u_dw"
"purchase.pbl/u_pc_planstatus_new.sru","u_dw"
"purchase.pbl/u_pc_planstatus.sru","u_dw"
"purchase.pbl/u_pc_register_examine.sru","u_dw"
"purchase.pbl/u_pc_register_manage.sru","u_dw"
"purchase.pbl/w_r_pc_itemadd_new.srw","u_dw"
"purchase.pbl/w_r_pc_itemmodify_new.srw","u_dw"
"purchase.pbl/w_r_pc_plan_audit.srw","u_dw"
"purchase.pbl/w_r_pc_plan_edit.srw","u_dw"
"purchase.pbl/w_r_pc_plan_qt.srw","u_dw"
"purchase.pbl/w_r_pc_plan.srw","u_dw"
"purchase.pbl/w_r_pc_register_input.srw","u_dw"
"qc.pbl/u_qc_rec_result_cp.sru","u_dw"
"qc.pbl/u_qc_result_audit.sru","u_dw"
"qc.pbl/u_qc_result_manage.sru","u_dw"
"qc.pbl/w_qc_result_input.srw","u_dw"
"report.pbl/u_assets_error.sru","u_dw"
"report.pbl/u_eid_tract.sru","u_dw"
"report.pbl/u_item_stock_report.sru","u_dw"
"report.pbl/u_item_stock.sru","u_dw"
"report.pbl/u_mm_bom_change.sru","u_dw"
"report.pbl/u_mm_bom_search.sru","u_dw"
"report.pbl/u_mm_cust_modify.sru","u_dw"
"report.pbl/u_mm_cust_useflg_modify.sru","u_dw"
"report.pbl/u_mm_item_eidlist_modify.sru","u_dw"
"report.pbl/u_mm_item_eidlist.sru","u_dw"
"report.pbl/u_sc_report.sru","u_dw"
"report.pbl/u_wh_dayitemqty.sru","u_dw"
"report.pbl/u_wh_error.sru","u_dw"
"report.pbl/u_wh_itemtiv.sru","u_dw"
"report.pbl/u_xs_openlist.sru","u_dw"
"report.pbl/u_xs_openrep.sru","u_dw"
"sale.pbl/u_ex_audit.sru","u_dw"
"sale.pbl/u_ex_bill.sru","u_dw"
"sale.pbl/u_ex_bq.sru","u_dw"
"sale.pbl/u_ex_ck.sru","u_dw"
"sale.pbl/u_ex_extra.sru","u_dw"
"sale.pbl/u_ex_fx.sru","u_dw"
"sale.pbl/u_ex_gb.sru","u_dw"
"sale.pbl/u_ex_search.sru","u_dw"
"sale.pbl/u_plan_befor.sru","u_dw"
"sale.pbl/u_plan_imple.sru","u_dw"
"sale.pbl/u_plancust_check.sru","u_dw"
"sale.pbl/u_serve_cust.sru","u_dw"
"sale.pbl/u_serve_imple.sru","u_dw"
"sale.pbl/u_serve_plan.sru","u_dw"
"sale.pbl/u_server_call.sru","u_dw"
"sale.pbl/u_sl_audit.sru","u_dw"
"sale.pbl/w_plan_cust_befor.srw","u_dw"
"sale.pbl/w_plan_imple_edit.srw","u_dw"
"sale.pbl/w_r_ex_audit_direct.srw","u_dw"
"sale.pbl/w_r_ex_bill.srw","u_dw"
"sale.pbl/w_r_ex_bq.srw","u_dw"
"sale.pbl/w_r_ex_ck.srw","u_dw"
"sale.pbl/w_r_ex_extra.srw","u_dw"
"sale.pbl/w_r_ex_gb.srw","u_dw"
"sale.pbl/w_r_ex_view.srw","u_dw"
"sale.pbl/w_r_sl_audit_direct.srw","u_dw"
"sale.pbl/w_r_sl_bill.srw","u_dw"
"sale.pbl/w_r_sl_view.srw","u_dw"
"sale.pbl/w_serve_plan.srw","u_dw"
"trans.pbl/u_trans_in_allbill.sru","u_dw"
"trans.pbl/u_trans_in_error_change.sru","u_dw"
"trans.pbl/u_trans_in_error.sru","u_dw"
"trans.pbl/u_trans_in_ywhk.sru","u_dw"
"trans.pbl/u_trans_in.sru","u_dw"
"trans.pbl/u_trans_out.sru","u_dw"
"trans.pbl/w_itsm_posdetail.srw","u_dw"
"wh_syc.pbl/u_wh_overlost_add.sru","u_dw"
"wh_syc.pbl/u_wh_overlost_audit.sru","u_dw"
"wh_syc.pbl/u_wh_whin.sru","u_dw"
"wh_syc.pbl/u_wh_whout.sru","u_dw"
"wh_syc.pbl/w_r_wh_overlost.srw","u_dw"
"wh_syc.pbl/w_wh_whin_input.srw","u_dw"
"wh_syc.pbl/w_wh_whout_input.srw","u_dw"
"wh.pbl/u_wh_allocatein.sru","u_dw"
"wh.pbl/u_wh_allocateout.sru","u_dw"
"wh.pbl/u_wh_asset_c_a_audit.sru","u_dw"
"wh.pbl/u_wh_asset_c_a.sru","u_dw"
"wh.pbl/u_wh_lendin.sru","u_dw"
"wh.pbl/u_wh_lendout.sru","u_dw"
"wh.pbl/u_wh_out.sru","u_dw"
"wh.pbl/u_wh_pcin.sru","u_dw"
"wh.pbl/u_wh_pcout.sru","u_dw"
"wh.pbl/u_wh_qcin.sru","u_dw"
"wh.pbl/u_wh_qcout.sru","u_dw"
"wh.pbl/u_wh_salecl.sru","u_dw"
"wh.pbl/u_wh_salein.sru","u_dw"
"wh.pbl/u_wh_saleout.sru","u_dw"
"wh.pbl/u_wh_scin.sru","u_dw"
"wh.pbl/u_wh_scout.sru","u_dw"
"wh.pbl/u_wh_sct.sru","u_dw"
"wh.pbl/u_wh_servicein_infy.sru","u_dw"
"wh.pbl/u_wh_servicein.sru","u_dw"
"wh.pbl/u_wh_serviceout.sru","u_dw"
"wh.pbl/w_wh_allocatein_input.srw","u_dw"
"wh.pbl/w_wh_allocateout_input.srw","u_dw"
"wh.pbl/w_wh_asset_c_a.srw","u_dw"
"wh.pbl/w_wh_editwxfy.srw","u_dw"
"wh.pbl/w_wh_lendin_input.srw","u_dw"
"wh.pbl/w_wh_lendout_input.srw","u_dw"
"wh.pbl/w_wh_out_input.srw","u_dw"
"wh.pbl/w_wh_pcin_input.srw","u_dw"
"wh.pbl/w_wh_pcout_input.srw","u_dw"
"wh.pbl/w_wh_qcin_input.srw","u_dw"
"wh.pbl/w_wh_qcout_input.srw","u_dw"
"wh.pbl/w_wh_salecl_input.srw","u_dw"
"wh.pbl/w_wh_salein_input.srw","u_dw"
"wh.pbl/w_wh_saleout_input.srw","u_dw"
"wh.pbl/w_wh_scin_input.srw","u_dw"
"wh.pbl/w_wh_scout_input.srw","u_dw"
"wh.pbl/w_wh_sct_input.srw","u_dw"
"wh.pbl/w_wh_servicein_input.srw","u_dw"
"wh.pbl/w_wh_serviceout_input.srw","u_dw"
"itsm02.pbl/u_itsm_rep_paper_averagel.sru","u_dw_selectcode"
"new_deposit.pbl/u_plan_report.sru","u_dw_selectcode"
"purchase.pbl/u_pc_plan_audit.sru","u_dw_selectcode"
"purchase.pbl/u_pc_plan.sru","u_dw_selectcode"
"qc.pbl/u_qc_result_audit.sru","u_dw_selectcode"
"qc.pbl/u_qc_result_manage.sru","u_dw_selectcode"
"report.pbl/u_pc_history_d.sru","u_dw_selectcode"
"report.pbl/u_pc_history.sru","u_dw_selectcode"
"report.pbl/u_sc_report_d.sru","u_dw_selectcode"
"report.pbl/u_sc_report.sru","u_dw_selectcode"
"report.pbl/u_sl_status.sru","u_dw_selectcode"
"report.pbl/u_wh_historykc.sru","u_dw_selectcode"
"wh_syc.pbl/u_wh_overlost_add.sru","u_dw_selectcode"
"wh_syc.pbl/u_wh_overlost_audit.sru","u_dw_selectcode"
"wh_syc.pbl/u_wh_whin.sru","u_dw_selectcode"
"wh_syc.pbl/u_wh_whout.sru","u_dw_selectcode"
"wh.pbl/u_wh_allocatein.sru","u_dw_selectcode"
"wh.pbl/u_wh_allocateout.sru","u_dw_selectcode"
"wh.pbl/u_wh_lendin.sru","u_dw_selectcode"
"wh.pbl/u_wh_lendout.sru","u_dw_selectcode"
"wh.pbl/u_wh_out.sru","u_dw_selectcode"
"wh.pbl/u_wh_pcin.sru","u_dw_selectcode"
"wh.pbl/u_wh_pcout.sru","u_dw_selectcode"
"wh.pbl/u_wh_qcin.sru","u_dw_selectcode"
"wh.pbl/u_wh_qcout.sru","u_dw_selectcode"
"wh.pbl/u_wh_salecl.sru","u_dw_selectcode"
"wh.pbl/u_wh_salein.sru","u_dw_selectcode"
"wh.pbl/u_wh_saleout.sru","u_dw_selectcode"
"wh.pbl/u_wh_scin.sru","u_dw_selectcode"
"wh.pbl/u_wh_scout.sru","u_dw_selectcode"
"wh.pbl/u_wh_sct.sru","u_dw_selectcode"
"wh.pbl/u_wh_servicein.sru","u_dw_selectcode"
"wh.pbl/u_wh_serviceout.sru","u_dw_selectcode"
"base_objects.pbl/u_em_date.sru","u_em"
"base_objects.pbl/u_em_mon.sru","u_em"
"base_srv.pbl/w_r_pagesetup.srw","u_em"
"lsgldata.pbl/u_ac_fpsk_report.sru","u_em"
"lsgldata.pbl/u_ac_fpsk.sru","u_em"
"lsgldata.pbl/u_ht_htgl_query.sru","u_em"
"lsgldata.pbl/u_ht_htgl.sru","u_em"
"purchase.pbl/u_pc_register_examine.sru","u_em"
"appraisal.pbl/u_app_audit.sru","u_em_date"
"appraisal.pbl/u_app_manage.sru","u_em_date"
"base_cust.pbl/u_mm_bom_list.sru","u_em_date"
"itsm.pbl/u_itsm_archive.sru","u_em_date"
"itsm.pbl/u_itsm_exception.sru","u_em_date"
"itsm.pbl/u_itsm_noclose.sru","u_em_date"
"itsm.pbl/u_itsm_open.sru","u_em_date"
"itsm.pbl/u_itsm_rcwh_h.sru","u_em_date"
"itsm.pbl/u_itsm_rcwh_ve.sru","u_em_date"
"itsm.pbl/u_itsm_renovate.sru","u_em_date"
"itsm.pbl/u_itsm_rep_archive.sru","u_em_date"
"itsm.pbl/u_itsm_rep_comrate.sru","u_em_date"
"itsm.pbl/u_itsm_rep_hztj.sru","u_em_date"
"itsm.pbl/u_itsm_rep_khhz.sru","u_em_date"
"itsm.pbl/u_itsm_rep_maintenanceday.sru","u_em_date"
"itsm.pbl/u_itsm_rep_mday_myd.sru","u_em_date"
"itsm.pbl/u_itsm_rep_noclose.sru","u_em_date"
"itsm.pbl/u_itsm_rep_opchfr.sru","u_em_date"
"itsm.pbl/u_itsm_rep_sptj.sru","u_em_date"
"itsm02.pbl/u_ex_gh.sru","u_em_date"
"itsm02.pbl/u_itsm_device_change.sru","u_em_date"
"itsm02.pbl/u_itsm_free_replace.sru","u_em_date"
"itsm02.pbl/u_itsm_liability_group.sru","u_em_date"
"itsm02.pbl/u_itsm_liability_sum.sru","u_em_date"
"itsm02.pbl/u_itsm_liability.sru","u_em_date"
"itsm02.pbl/u_itsm_maintenance_daily_yc.sru","u_em_date"
"itsm02.pbl/u_itsm_maintenance_daily.sru","u_em_date"
"itsm02.pbl/u_itsm_pos_r_eid_update.sru","u_em_date"
"itsm02.pbl/u_itsm_rep_accessories_update.sru","u_em_date"
"itsm02.pbl/u_itsm_rep_cust_info.sru","u_em_date"
"itsm02.pbl/u_itsm_rep_dispatch.sru","u_em_date"
"itsm02.pbl/u_itsm_rep_liability.sru","u_em_date"
"itsm02.pbl/u_itsm_rep_maintenance_daily_m.sru","u_em_date"
"itsm02.pbl/u_itsm_rep_maintenance_daily.sru","u_em_date"
"itsm02.pbl/u_itsm_rep_paper_averagel.sru","u_em_date"
"itsm02.pbl/u_itsm_store_close.sru","u_em_date"
"kq.pbl/u_itsm_rep_zqx.sru","u_em_date"
"kq.pbl/u_itsm_wzx.sru","u_em_date"
"kq.pbl/u_pf_list.sru","u_em_date"
"lsgldata.pbl/u_ac_fpsk.sru","u_em_date"
"lsgldata.pbl/u_ht_htgl_query.sru","u_em_date"
"lsgldata.pbl/u_ht_htgl.sru","u_em_date"
"lsgldata.pbl/u_itsm_rep_cust_smq.sru","u_em_date"
"lsgldata.pbl/u_itsm_rep_custeqp_info.sru","u_em_date"
"lsgldata.pbl/u_jy_scb_jsl_yxgs_rjmx.sru","u_em_date"
"lsgldata.pbl/u_jy_scb_jsl_yxgs.sru","u_em_date"
"lsgldata.pbl/u_jy_scb_mdjy_dl.sru","u_em_date"
"lsgldata.pbl/u_jy_scb_mdjy_dldate.sru","u_em_date"
"lsgldata.pbl/u_jy_scb_mdjy_item.sru","u_em_date"
"lsgldata.pbl/u_jy_scb_mdjy_rjmx.sru","u_em_date"
"lsgldata.pbl/u_jy_scb_mdjy.sru","u_em_date"
"lsgldata.pbl/u_jy_scb_mdsc.sru","u_em_date"
"lsgldata.pbl/u_jy_scb_sjjy.sru","u_em_date"
"lsgldata.pbl/u_jy_scb_zly.sru","u_em_date"
"lsgldata.pbl/u_jy_ssb_cust_info.sru","u_em_date"
"lsgldata.pbl/u_jy_ssb_getdata.sru","u_em_date"
"lsgldata.pbl/u_jy_ssb_jsl_qy.sru","u_em_date"
"lsgldata.pbl/u_jy_ssb_jsl_yxgs.sru","u_em_date"
"lsgldata.pbl/u_mm_cust_g3.sru","u_em_date"
"lsgldata.pbl/u_mm_fixedasset_query.sru","u_em_date"
"lsgldata.pbl/u_mm_fixedasset.sru","u_em_date"
"lsgldata.pbl/u_mm_g3no.sru","u_em_date"
"lsgldata.pbl/u_mm_mflog.sru","u_em_date"
"lsgldata.pbl/u_sl_jhgz_query.sru","u_em_date"
"lsgldata.pbl/u_sl_jhgz.sru","u_em_date"
"lsgldata.pbl/u_test.sru","u_em_date"
"lsgldata.pbl/u_wt_poschange_q.sru","u_em_date"
"lsgldata.pbl/u_wt_poschange.sru","u_em_date"
"new_deposit.pbl/u_asset_report.sru","u_em_date"
"new_deposit.pbl/u_deposit_confrim.sru","u_em_date"
"new_deposit.pbl/u_deposit_report_ed2.sru","u_em_date"
"new_deposit.pbl/u_deposit_report.sru","u_em_date"
"new_deposit.pbl/u_itsm_rep_maintenanceday_ex.sru","u_em_date"
"new_deposit.pbl/u_itsm_rep_maintenanceday_ex1.sru","u_em_date"
"new_deposit.pbl/u_mm_bom_search_ed1.sru","u_em_date"
"new_deposit.pbl/u_plan_befor_new.sru","u_em_date"
"new_deposit.pbl/u_plan_report.sru","u_em_date"
"new_deposit.pbl/u_tmm22_contract_month.sru","u_em_date"
"new_deposit.pbl/u_trans_in_ed1.sru","u_em_date"
"new_deposit.pbl/u_trans_in_ywhk_ed1.sru","u_em_date"
"purchase.pbl/u_pc_plan_audit.sru","u_em_date"
"purchase.pbl/u_pc_plan.sru","u_em_date"
"purchase.pbl/u_pc_register_examine.sru","u_em_date"
"purchase.pbl/u_pc_register_manage.sru","u_em_date"
"qc.pbl/u_qc_rec_result_cp.sru","u_em_date"
"qc.pbl/u_qc_rep_cptj.sru","u_em_date"
"qc.pbl/u_qc_rep_result.sru","u_em_date"
"qc.pbl/u_qc_result_audit.sru","u_em_date"
"qc.pbl/u_qc_result_manage.sru","u_em_date"
"report.pbl/u_biz_account_rep.sru","u_em_date"
"report.pbl/u_custinfo_rep.sru","u_em_date"
"report.pbl/u_item_stock_report.sru","u_em_date"
"report.pbl/u_item_stock.sru","u_em_date"
"report.pbl/u_mm_bom_change.sru","u_em_date"
"report.pbl/u_mm_bom_search.sru","u_em_date"
"report.pbl/u_mm_item_eidlist.sru","u_em_date"
"report.pbl/u_pc_history_d.sru","u_em_date"
"report.pbl/u_pc_history.sru","u_em_date"
"report.pbl/u_pos_lsgldate_rep.sru","u_em_date"
"report.pbl/u_sc_report_d.sru","u_em_date"
"report.pbl/u_sc_report.sru","u_em_date"
"report.pbl/u_sl_status.sru","u_em_date"
"report.pbl/u_unitpos_cust_rep.sru","u_em_date"
"report.pbl/u_wh_dayitemqty.sru","u_em_date"
"report.pbl/u_wh_historykc.sru","u_em_date"
"report.pbl/u_xs_openlist.sru","u_em_date"
"report.pbl/u_xs_openrep.sru","u_em_date"
"sale.pbl/u_ex_bill.sru","u_em_date"
"sale.pbl/u_ex_bq.sru","u_em_date"
"sale.pbl/u_ex_ck.sru","u_em_date"
"sale.pbl/u_ex_extra.sru","u_em_date"
"sale.pbl/u_ex_fx.sru","u_em_date"
"sale.pbl/u_ex_gb.sru","u_em_date"
"sale.pbl/u_ex_search.sru","u_em_date"
"sale.pbl/u_plan_befor.sru","u_em_date"
"sale.pbl/u_plan_imple.sru","u_em_date"
"sale.pbl/u_plancust_check.sru","u_em_date"
"sale.pbl/u_serve_cust.sru","u_em_date"
"sale.pbl/u_serve_imple.sru","u_em_date"
"sale.pbl/u_serve_plan.sru","u_em_date"
"sale.pbl/u_server_call.sru","u_em_date"
"sale.pbl/u_sl_bill.sru","u_em_date"
"trans.pbl/u_itsm_rep_sm_part.sru","u_em_date"
"trans.pbl/u_trans_in_allbill.sru","u_em_date"
"trans.pbl/u_trans_in_error_change.sru","u_em_date"
"trans.pbl/u_trans_in_error.sru","u_em_date"
"trans.pbl/u_trans_in_ywhk.sru","u_em_date"
"trans.pbl/u_trans_in.sru","u_em_date"
"trans.pbl/u_trans_out.sru","u_em_date"
"wh_syc.pbl/u_wh_overlost_add.sru","u_em_date"
"wh_syc.pbl/u_wh_overlost_audit.sru","u_em_date"
"wh_syc.pbl/u_wh_whin.sru","u_em_date"
"wh_syc.pbl/u_wh_whout.sru","u_em_date"
"wh.pbl/u_wh_allocatein.sru","u_em_date"
"wh.pbl/u_wh_allocateout.sru","u_em_date"
"wh.pbl/u_wh_asset_c_a.sru","u_em_date"
"wh.pbl/u_wh_lendin.sru","u_em_date"
"wh.pbl/u_wh_lendout.sru","u_em_date"
"wh.pbl/u_wh_out.sru","u_em_date"
"wh.pbl/u_wh_pcin.sru","u_em_date"
"wh.pbl/u_wh_pcout.sru","u_em_date"
"wh.pbl/u_wh_qcin.sru","u_em_date"
"wh.pbl/u_wh_qcout.sru","u_em_date"
"wh.pbl/u_wh_salecl.sru","u_em_date"
"wh.pbl/u_wh_salein.sru","u_em_date"
"wh.pbl/u_wh_saleout.sru","u_em_date"
"wh.pbl/u_wh_scin.sru","u_em_date"
"wh.pbl/u_wh_scout.sru","u_em_date"
"wh.pbl/u_wh_sct.sru","u_em_date"
"wh.pbl/u_wh_servicein_infy.sru","u_em_date"
"wh.pbl/u_wh_servicein.sru","u_em_date"
"wh.pbl/u_wh_serviceout.sru","u_em_date"
"kq.pbl/u_kq_imp.sru","u_em_mon"
"kq.pbl/u_kq_rep_tj.sru","u_em_mon"
"app_main.pbl/w_m_appmain.srw","u_functionlist"
"base_cust.pbl/u_mm_bom_list.sru","u_gb"
"base_dwsrv.pbl/w_r_sortmulti.srw","u_gb"
"base_dwsrv.pbl/w_r_sortsingle.srw","u_gb"
"base_objects.pbl/u_gb_separator.sru","u_gb"
"base_srv.pbl/w_r_pagesetup.srw","u_gb"
"new_deposit.pbl/u_iv_invlimit.sru","u_gb"
"new_deposit.pbl/u_mm_bom_search_ed1.sru","u_gb"
"report.pbl/u_assets_error.sru","u_gb"
"report.pbl/u_eid_tract.sru","u_gb"
"report.pbl/u_item_stock_report.sru","u_gb"
"report.pbl/u_item_stock.sru","u_gb"
"report.pbl/u_mm_bom_change.sru","u_gb"
"report.pbl/u_mm_bom_search.sru","u_gb"
"report.pbl/u_mm_cust_modify.sru","u_gb"
"report.pbl/u_mm_cust_useflg_modify.sru","u_gb"
"report.pbl/u_mm_item_eidlist_modify.sru","u_gb"
"report.pbl/u_mm_item_eidlist.sru","u_gb"
"report.pbl/u_wh_dayitemqty.sru","u_gb"
"report.pbl/u_wh_error.sru","u_gb"
"report.pbl/u_wh_itemtiv.sru","u_gb"
"report.pbl/u_xs_openlist.sru","u_gb"
"report.pbl/u_xs_openrep.sru","u_gb"
"wh.pbl/u_wh_servicein_infy.sru","u_gb"
"app_system.pbl/w_r_mc_password_sys.srw","u_gb_separator"
"app_system.pbl/w_r_mc_password.srw","u_gb_separator"
"base_dwsrv.pbl/w_r_sortdragdrop.srw","u_gb_separator"
"base_srv.pbl/w_r_logon.srw","u_gb_separator"
"base_srv.pbl/w_r_saveas.srw","u_gb_separator"
"base_srv.pbl/w_r_selectdata_lsgl.srw","u_gb_separator"
"base_srv.pbl/w_r_selectdata.srw","u_gb_separator"
"base_srv.pbl/w_r_setstring.srw","u_gb_separator"
"base_srv.pbl/w_r_settext.srw","u_gb_separator"
"base_srv.pbl/w_r_viewtext_c.srw","u_gb_separator"
"base_srv.pbl/w_r_viewtext.srw","u_gb_separator"
"itsm.pbl/u_itsm_exception.sru","u_gb_separator"
"itsm.pbl/u_itsm_noclose.sru","u_gb_separator"
"itsm.pbl/u_itsm_rep_comrate.sru","u_gb_separator"
"itsm.pbl/u_itsm_rep_hztj.sru","u_gb_separator"
"itsm.pbl/u_itsm_rep_khhz.sru","u_gb_separator"
"itsm.pbl/u_itsm_rep_maintenanceday.sru","u_gb_separator"
"itsm.pbl/u_itsm_rep_mday_myd.sru","u_gb_separator"
"itsm.pbl/u_itsm_rep_noclose.sru","u_gb_separator"
"itsm.pbl/u_itsm_rep_opchfr.sru","u_gb_separator"
"itsm.pbl/u_itsm_rep_sptj.sru","u_gb_separator"
"itsm02.pbl/u_itsm_rep_accessories_update.sru","u_gb_separator"
"itsm02.pbl/u_itsm_rep_cust_info.sru","u_gb_separator"
"itsm02.pbl/u_itsm_rep_dispatch.sru","u_gb_separator"
"itsm02.pbl/u_itsm_rep_maintenance_daily_m.sru","u_gb_separator"
"itsm02.pbl/u_itsm_rep_maintenance_daily_ym.sru","u_gb_separator"
"itsm02.pbl/u_itsm_rep_maintenance_daily.sru","u_gb_separator"
"kq.pbl/u_itsm_rep_zqx.sru","u_gb_separator"
"kq.pbl/u_kq_imp.sru","u_gb_separator"
"kq.pbl/u_kq_rep_tj.sru","u_gb_separator"
"kq.pbl/u_pf_list.sru","u_gb_separator"
"lsgldata.pbl/u_ac_fpsk_report.sru","u_gb_separator"
"lsgldata.pbl/u_ac_fpsk.sru","u_gb_separator"
"lsgldata.pbl/u_ht_htgl_query.sru","u_gb_separator"
"lsgldata.pbl/u_ht_htgl.sru","u_gb_separator"
"lsgldata.pbl/u_itsm_rep_cust_smq.sru","u_gb_separator"
"lsgldata.pbl/u_itsm_rep_custeqp_info.sru","u_gb_separator"
"lsgldata.pbl/u_jy_scb_jsl_yxgs_rjmx.sru","u_gb_separator"
"lsgldata.pbl/u_jy_scb_jsl_yxgs.sru","u_gb_separator"
"lsgldata.pbl/u_jy_scb_mdjy_dl.sru","u_gb_separator"
"lsgldata.pbl/u_jy_scb_mdjy_dldate.sru","u_gb_separator"
"lsgldata.pbl/u_jy_scb_mdjy_item.sru","u_gb_separator"
"lsgldata.pbl/u_jy_scb_mdjy_rjmx.sru","u_gb_separator"
"lsgldata.pbl/u_jy_scb_mdjy.sru","u_gb_separator"
"lsgldata.pbl/u_jy_scb_mdsc.sru","u_gb_separator"
"lsgldata.pbl/u_jy_scb_sjjy.sru","u_gb_separator"
"lsgldata.pbl/u_jy_scb_zly.sru","u_gb_separator"
"lsgldata.pbl/u_jy_ssb_cust_info.sru","u_gb_separator"
"lsgldata.pbl/u_jy_ssb_getdata.sru","u_gb_separator"
"lsgldata.pbl/u_jy_ssb_jsl_qy.sru","u_gb_separator"
"lsgldata.pbl/u_jy_ssb_jsl_yxgs.sru","u_gb_separator"
"lsgldata.pbl/u_mm_cust_g3.sru","u_gb_separator"
"lsgldata.pbl/u_mm_fixedasset_query.sru","u_gb_separator"
"lsgldata.pbl/u_mm_fixedasset.sru","u_gb_separator"
"lsgldata.pbl/u_mm_g3no.sru","u_gb_separator"
"lsgldata.pbl/u_mm_mflog.sru","u_gb_separator"
"lsgldata.pbl/u_mm_txkmg_query.sru","u_gb_separator"
"lsgldata.pbl/u_mm_txkmg.sru","u_gb_separator"
"lsgldata.pbl/u_test.sru","u_gb_separator"
